index,train_data_loc,train_label_xy
38,OBJ04560_PS3_K3A_NIA0300.png,"[(595.8477241001917, 390.3492762631542), (626.870243859174, 390.34927626315425), (626.870243859174, 415.5459835873208), (595.8477241001917, 415.54598358732073)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(580.2104054984068, 342.45169371567283), (610.2480371543097, 342.45169371567283), (610.2480371543097, 370.34435950403565), (580.2104054984068, 370.34435950403565)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(633.1001712467888, 319.8519143660898), (654.3808398336697, 319.8519143660898), (654.3808398336697, 342.55376931181775), (633.1001712467888, 342.55376931181775)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(686.4165445970475, 26.673704673208956), (711.1198029634224, 26.673704673208963), (711.1198029634224, 48.77538590181106), (686.4165445970475, 48.77538590181106)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(716.5057752687934, 16.062706345130618), (741.2090336351683, 16.062706345130625), (741.2090336351683, 38.164387573732725), (716.5057752687934, 38.164387573732725)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(679.505567087135, 2.187628277008683), (700.8831018917142, 2.1876282770086863), (700.8831018917142, 19.17577479907135), (679.505567087135, 19.17577479907135)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(605.8051584117846, 88.12873282462122), (630.5084167781596, 88.12873282462122), (630.5084167781596, 110.23041405322333), (605.8051584117846, 110.23041405322333)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(586.5680602554729, 120.75644387152619), (611.2713186218479, 120.75644387152619), (611.2713186218479, 142.8581251001283), (586.5680602554729, 142.8581251001283)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(547.8216662978018, 96.26872289027808), (574.1384141951385, 96.26872289027808), (574.1384141951385, 119.00043278856351), (547.8216662978018, 119.00043278856351)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(572.303227280274, 56.48919018235945), (598.6199751776106, 56.48919018235945), (598.6199751776106, 79.22090008064488), (572.303227280274, 79.22090008064488)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(522.707843014455, 134.6019204010243), (551.8093337466362, 134.6019204010243), (551.8093337466362, 158.3526903132825), (522.707843014455, 158.3526903132825)]"
38,OBJ04560_PS3_K3A_NIA0300.png,"[(502.18059326967483, 173.44890106622645), (527.655241243835, 173.44890106622645), (527.655241243835, 194.61930455711482), (502.18059326967483, 194.61930455711482)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(401.6348452294655, 315.4746348735039), (424.96306343201377, 315.47463487350393), (424.9630634320137, 339.8932325002738), (401.63484522946544, 339.89323250027377)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(424.6918868360999, 326.0172460807424), (451.4909597022074, 326.0172460807424), (451.4909597022074, 349.08892956947597), (424.6918868360999, 349.08892956947597)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(450.5105801346981, 336.0150960751562), (477.32249725027805, 336.0150960751562), (477.32249725027805, 362.8146692616349), (450.5105801346981, 362.8146692616349)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(463.59676714905623, 309.8303677956941), (488.6547590121358, 309.8303677956941), (488.6547590121358, 336.64229523291874), (463.59676714905623, 336.64229523291874)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(407.2263645053024, 457.5249040829847), (425.84906697773886, 457.5249040829847), (425.84906697773886, 477.9754326081893), (407.2263645053024, 477.9754326081893)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(392.0502932289207, 448.8280234512992), (406.9337808073611, 448.8280234512992), (406.9337808073611, 464.0944648261744), (392.0502932289207, 464.0944648261744)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(416.21828860806465, 437.3849452611803), (435.1467489254377, 437.3849452611803), (435.1467489254377, 457.27785074487736), (416.21828860806465, 457.27785074487736)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(384.9238330530192, 419.4129519007321), (403.2322871009274, 419.4129519007321), (403.2322871009274, 438.0673928794039), (384.9238330530192, 438.0673928794039)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(424.27428706777937, 418.4842814901199), (443.51227233517454, 418.4842814901199), (443.51227233517454, 436.82800850098624), (424.27428706777937, 436.82800850098624)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(390.8109088505029, 398.6374775300456), (410.03138850718966, 398.6374775300456), (410.03138850718966, 416.99785844630395), (390.8109088505029, 416.99785844630395)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(414.66905813504263, 398.03444421907346), (433.8731136134983, 398.03444421907346), (433.8731136134983, 416.99785844630395), (414.66905813504263, 416.99785844630395)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(435.7385925681426, 391.5277232537679), (455.5957700786337, 391.52772325376793), (455.5957700786337, 410.80093655421575), (435.7385925681426, 410.8009365542157)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(399.7964455940309, 378.8231862174902), (418.41535234809993, 378.8231862174903), (418.41535234809993, 397.7874005808305), (399.7964455940309, 397.7874005808304)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(445.6536675954837, 372.60928239781794), (464.890904923347, 372.60928239781794), (464.890904923347, 390.660940404929), (445.6536675954837, 390.660940404929)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(425.82351754080145, 364.86374464473334), (444.4251067884309, 364.86374464473334), (444.4251067884309, 383.53448022902757), (425.82351754080145, 383.53448022902757)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(406.613059675328, 422.84029310369715), (421.804916900508, 422.84029310369715), (421.804916900508, 440.23631554163467), (406.613059675328, 440.23631554163467)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(452.49636860224285, 248.99834288190561), (500.203908938454, 248.99834288190561), (500.20390893845394, 291.18992120524035), (452.4963686022428, 291.18992120524035)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(494.63543746844266, 228.548677206551), (510.4428458342767, 228.548677206551), (510.4428458342767, 244.71300701457878), (494.63543746844266, 244.71300701457878)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(490.91728433318974, 219.24886574335153), (502.0860083353931, 219.24886574335153), (502.0860083353931, 230.76993275738027), (490.91728433318974, 230.76993275738027)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(450.63729203461634, 208.393604581508), (469.8333671048942, 208.393604581508), (469.8333671048942, 228.60101009514938), (450.63729203461634, 228.60101009514938)]"
39,OBJ04561_PS3_K3A_NIA0300.png,"[(508.57851172564125, 186.71932896637597), (529.9272076548875, 186.71932896637597), (529.9272076548874, 205.9822451890274), (508.57851172564125, 205.9822451890274)]"
40,OBJ04606_PS3_K3A_NIA0303.png,"[(842.4140960925531, 391.62922394274005), (928.0905718543894, 391.62922394274005), (928.0905718543893, 464.9821693404572), (842.414096092553, 464.9821693404572)]"
40,OBJ04606_PS3_K3A_NIA0303.png,"[(849.9140965301214, 490.8939356164374), (926.7670423654067, 490.8939356164374), (926.7670423654066, 563.3645280214994), (849.9140965301212, 563.3645280214994)]"
40,OBJ04606_PS3_K3A_NIA0303.png,"[(812.4140943422802, 547.8057036426903), (856.6199794493274, 547.8057036426904), (856.6199794493274, 588.5115883121694), (812.4140943422802, 588.5115883121692)]"
40,OBJ04606_PS3_K3A_NIA0303.png,"[(849.0317435374664, 573.8351169260155), (893.2376286445135, 573.8351169260155), (893.2376286445135, 611.8939426175292), (849.0317435374664, 611.8939426175292)]"
40,OBJ04606_PS3_K3A_NIA0303.png,"[(181.16773203521387, 576.909346593323), (193.67620753398214, 576.909346593323), (193.6762075339821, 591.6381609692818), (181.16773203521385, 591.6381609692818)]"
40,OBJ04606_PS3_K3A_NIA0303.png,"[(222.60841246634874, 603.6042634354651), (259.52366907793265, 603.6042634354651), (259.52366907793265, 641.2144351046886), (222.60841246634874, 641.2144351046886)]"
40,OBJ04606_PS3_K3A_NIA0303.png,"[(262.26943177467416, 609.4517214104105), (275.28638187995944, 609.4517214104105), (275.2863818799594, 626.4686715156959), (262.2694317746741, 626.4686715156959)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(241.58478883611934, 927.4542935111652), (301.233437484768, 927.4542935111652), (301.233437484768, 973.8596989165707), (241.58478883611934, 973.8596989165707)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(353.6767927288385, 882.3405447959145), (407.42293058651734, 882.3405447959145), (407.42293058651734, 928.7459502013199), (353.6767927288385, 928.7459502013199)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(165.92350496219296, 824.2081423288685), (193.7657916479309, 824.2081423288685), (193.76579164793088, 847.2990343844788), (165.92350496219294, 847.2990343844788)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(317.5589980554456, 953.078727820462), (377.3567527992394, 953.078727820462), (377.3567527992394, 997.978472234414), (317.5589980554456, 997.978472234414)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(419.9211159637242, 985.1615049818173), (460.71837518338543, 985.1615049818173), (460.71837518338543, 1016.4974247535812), (419.9211159637242, 1016.4974247535812)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(341.881458097676, 786.8868331110178), (397.89419196703676, 786.8868331110178), (397.89419196703676, 833.2922385164233), (341.881458097676, 833.2922385164233)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(414.5186592865617, 755.2745041559666), (470.53139315592244, 755.2745041559666), (470.53139315592244, 801.679909561372), (414.5186592865617, 801.679909561372)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(447.19194343403933, 689.4260459087243), (503.2046773034001, 689.4260459087243), (503.2046773034001, 731.587640760137), (447.19194343403933, 731.587640760137)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(482.9106192401695, 619.6748689252893), (538.9233531095304, 619.6748689252893), (538.9233531095304, 662.0179601170735), (482.9106192401695, 662.0179601170735)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(414.1131660140417, 585.2717394800544), (470.1258998834025, 585.2717394800545), (470.1258998834025, 622.5432915182786), (414.1131660140417, 622.5432915182785)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(362.2203889806475, 666.5921338519961), (405.4176219793685, 666.5921338519961), (405.4176219793685, 707.7834656532193), (362.2203889806475, 707.7834656532193)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(346.9735040633613, 705.3723631806782), (382.57675528066574, 705.3723631806782), (382.57675528066574, 743.1086179411228), (346.9735040633613, 743.1086179411228)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(516.9228738309995, 389.4334519458067), (572.8305361114323, 392.8626871166436), (570.132469596162, 436.84992742861823), (514.2248073157292, 433.42069225778135)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(556.1168735963248, 318.20171251406737), (612.0245358767576, 321.63094768490424), (609.3811684912029, 364.7264146658521), (553.4735062107701, 361.2971794950152)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(488.3450613958381, 293.12381923617414), (544.252723676271, 296.553054407011), (541.4116724127438, 342.87141014809964), (485.50401013231095, 339.44217497726277)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(437.6553351347864, 390.50940482175963), (493.56299741521923, 393.9386399925965), (490.90084165933325, 437.3404183843836), (434.99317937890044, 433.91118321354674)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(369.5986226493992, 355.62993373315), (425.506284929832, 359.0591689039868), (422.6482869199822, 405.65381160789957), (366.74062463954937, 402.22457643706275)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(288.1628609743001, 321.1818760500049), (338.4276399952422, 324.2649909763338), (335.589727300228, 370.5321778649736), (285.3249482792859, 367.4490629386447)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(136.1020268357495, 244.16179496656207), (196.92461631905888, 247.8924993911421), (194.05199720068143, 294.72551361435967), (133.22940771737206, 290.99480918977963)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(205.4713640582295, 277.0839307488759), (271.9269513476378, 281.16014906915467), (268.65157828775835, 334.5593596078353), (202.1959909983501, 330.4831412875565)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(77.28923071130076, 192.75704393175417), (118.64962768763529, 195.2939864939307), (116.48240890313501, 230.62668601890462), (75.12201192680048, 228.0897434567281)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(135.04013816845188, 157.74912208674522), (207.969329670736, 162.22241498219614), (204.29694333203238, 222.09423040435382), (131.36775182974827, 217.6209375089029)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(404.8601081697105, 280.8424003172553), (460.7677704501433, 284.27163548809216), (457.92287033043016, 330.6527400758165), (402.01520804999734, 327.2235049049796)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(264.11059264290134, 220.32781333694246), (302.25410482530754, 222.66744028930978), (300.2240338650703, 255.76418518900672), (262.0805216826641, 253.4245582366394)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(211.97895232228998, 215.12953581089317), (250.12246450469618, 217.46916276326053), (248.309141562831, 247.03221154489853), (210.1656293804248, 244.69258459253118)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(323.85971007498296, 242.67971977620823), (386.7454696145969, 246.5369738548412), (383.9445650800322, 292.2008076245037), (321.05880554041823, 288.3435535458707)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(637.0143094937605, 429.8256441379989), (685.7976076878565, 432.81788876231343), (683.2041568421232, 475.0995541485862), (634.4208586480272, 472.10730952427167)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(690.9828539638966, 461.2010956617599), (742.3526531511063, 464.3519897415015), (739.759202305373, 506.63365512777426), (688.3894031181633, 503.48276104803267)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(668.0503159961735, 368.3829987984241), (721.2019835315332, 371.64318819404974), (718.4097385167028, 417.1658436890546), (665.258070981343, 413.905654293429)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(733.2167569425206, 391.6981891331962), (778.4102018918576, 394.47024120244873), (775.7640181045639, 437.61162467189143), (730.570573155227, 434.8395726026389)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(775.8208201356741, 403.56848806567496), (821.0142650850111, 406.3405401349275), (818.3680812977174, 449.4819236043702), (773.1746363483804, 446.70987153511766)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(854.5601568666647, 421.0985949878993), (889.1641819714465, 423.22111871902246), (887.1373678525721, 456.26476653498554), (852.5333427477902, 454.14224280386236)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(823.3121505093527, 413.4773206046999), (857.9161756141345, 415.5998443358231), (855.8893614952601, 448.6434921517862), (821.2853363904783, 446.520968420663)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(825.1303323275343, 463.7803509077302), (859.7343574323162, 465.9028746388534), (857.7075433134418, 498.9465224548165), (823.1035182086599, 496.8239987236933)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(883.5792956671921, 364.94695531240984), (931.0035721485785, 367.8558409682921), (928.3796474329099, 410.6343293322385), (880.9553709515235, 407.72544367635624)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(785.7401033837311, 451.0389615638664), (811.3422283170771, 452.6093314145893), (809.8419306652206, 477.06905209908524), (784.2398057318746, 475.49868224836234)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(760.0005863632701, 441.8096647267056), (785.6027112966161, 443.3800345774285), (784.1024136447596, 467.83975526192444), (758.5002887114136, 466.26938541120154)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(846.5901099324198, 526.9814844713904), (867.913883921406, 528.2894310525088), (866.8418185007248, 545.7675766144379), (845.5180445117386, 544.4596300333195)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(261.08227785773624, 1005.2716637310969), (307.4987525212541, 1005.2716637310969), (307.4987525212541, 1022.0), (261.08227785773624, 1022.0)]"
41,OBJ04640_PS3_K3A_NIA0305.png,"[(279.9152509477724, 859.2043920103173), (338.51593001567676, 859.2043920103174), (338.51593001567676, 902.039741926773), (279.9152509477724, 902.0397419267729)]"
42,OBJ04673_PS3_K3A_NIA0312.png,"[(947.5291035613061, 964.2228727434796), (988.1301895604347, 964.2228727434796), (988.1301895604347, 1000.7323773866405), (947.5291035613061, 1000.7323773866405)]"
42,OBJ04673_PS3_K3A_NIA0312.png,"[(996.3160495050482, 870.4721198618608), (1020.8270144137142, 870.4721198618608), (1020.8270144137142, 917.0430168985931), (996.3160495050482, 917.0430168985931)]"
42,OBJ04673_PS3_K3A_NIA0312.png,"[(1000.8347373996585, 937.7889040747023), (1021.0, 937.7889040747023), (1021.0, 984.3598011114345), (1000.8347373996585, 984.3598011114345)]"
43,OBJ04685_PS3_K3A_NIA0312.png,"[(889.0826057689524, 342.818636831801), (974.2596755669325, 342.818636831801), (974.2596755669324, 418.327341438085), (889.0826057689522, 418.327341438085)]"
43,OBJ04685_PS3_K3A_NIA0312.png,"[(830.2564357170584, 247.52198488976956), (915.4335055150385, 247.52198488976956), (915.4335055150384, 323.0306894960536), (830.2564357170583, 323.0306894960536)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(379.8767233460743, 536.2000474282734), (430.07783393533714, 536.2000474282735), (430.07783393533714, 583.3668623477813), (379.8767233460743, 583.3668623477812)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(444.6145848794307, 544.1279707952344), (494.81569546869355, 544.1279707952345), (494.81569546869355, 591.2947857147424), (444.6145848794307, 591.2947857147423)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(572.0751391137242, 498.55230393058645), (622.2762497029871, 498.55230393058645), (622.2762497029871, 543.6225311782939), (572.0751391137242, 543.6225311782939)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(600.6784918355931, 426.70368067387744), (635.3000571915563, 426.70368067387744), (635.3000571915563, 458.40290674212235), (600.6784918355931, 458.40290674212235)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(608.1046181124326, 386.3748977623717), (642.7261834683958, 386.3748977623717), (642.7261834683958, 418.0741238306166), (608.1046181124326, 418.0741238306166)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(384.29592839394877, 475.1958351618597), (420.5236036921823, 475.1958351618597), (420.5236036921823, 509.61872228031007), (384.29592839394877, 509.61872228031007)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(391.03965024794866, 435.66969522701754), (427.0612854767588, 435.66969522701754), (427.0612854767588, 467.20773581563355), (391.03965024794866, 467.20773581563355)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(460.17475225939836, 493.84556230716373), (487.59561660410725, 493.84556230716373), (487.59561660410725, 519.7515181906792), (460.17475225939836, 519.7515181906792)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(429.40431012555604, 488.9988812490542), (456.8251744702649, 488.9988812490542), (456.8251744702649, 514.9048371325697), (429.40431012555604, 514.9048371325697)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(463.34480076646025, 463.9292006620227), (490.76566511116914, 463.9292006620227), (490.76566511116914, 489.8351565455382), (463.34480076646025, 489.8351565455382)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(432.8754966683758, 459.300951938263), (460.29636101308466, 459.300951938263), (460.29636101308466, 485.2069078217785), (432.8754966683758, 485.2069078217785)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(630.4564269294908, 359.2908280166976), (658.4686802102051, 359.2908280166976), (658.4686802102051, 381.21698095584196), (630.4564269294908, 381.21698095584196)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(609.4464474240157, 357.1193729125336), (628.3699708688958, 357.1193729125336), (628.3699708688958, 377.8221637172322), (609.4464474240157, 377.8221637172322)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(588.1614715259602, 355.0889327751271), (610.2436998739643, 355.0889327751271), (610.2436998739643, 374.31115055655744), (588.1614715259602, 374.31115055655744)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(475.6150348904837, 679.7663295640871), (502.29275996795434, 679.7663295640871), (502.29275996795434, 701.2263471007943), (475.6150348904837, 701.2263471007943)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(450.04684219433557, 676.7538132486767), (476.7245672718062, 676.7538132486767), (476.7245672718062, 698.213830785384), (450.04684219433557, 698.213830785384)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(424.48102281470415, 673.3824964074066), (451.1587478921748, 673.3824964074066), (451.1587478921748, 694.8425139441139), (424.48102281470415, 694.8425139441139)]"
44,OBJ04702_PS3_K3A_NIA0313.png,"[(398.6342603649669, 670.2921226362424), (425.31198544243756, 670.2921226362424), (425.31198544243756, 691.7521401729497), (398.6342603649669, 691.7521401729497)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(680.7226859650274, 844.9147259292573), (699.1194007871532, 854.8180810779332), (688.8562830547627, 873.8830996776077), (670.4595682326369, 863.9797445289317)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(704.9023667846486, 862.6342695688583), (734.5379287440501, 876.9322906093851), (720.1381149451322, 906.7788388017601), (690.5025529857307, 892.4808177612333)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(734.3233966960304, 877.1472918752672), (763.9589586554318, 891.445312915794), (749.559144856514, 921.2918611081691), (719.9235828971125, 906.9938400676423)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(763.1454891017657, 891.0145250138759), (792.7810510611672, 905.3125460544027), (778.3812372622493, 935.1590942467777), (748.7456753028479, 920.8610732062509)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(791.9675815075013, 904.3379450882251), (821.6031434669028, 918.6359661287519), (807.2033296679849, 948.4825143211269), (777.5677677085835, 934.1844932806001)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(416.09207224338144, 494.46592031401235), (450.6755126300762, 511.15110276407546), (433.7598236308709, 546.2123149416906), (399.1763832441762, 529.5271324916274)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(430.81086368114114, 529.4027571812245), (465.3943040678359, 546.0879396312877), (448.47861506863063, 581.1491518089027), (413.8951746819359, 564.4639693588396)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(466.5095772233193, 470.8266990451151), (488.8990344087132, 481.6287526846338), (477.51360739348024, 505.22737005887063), (455.12415020808635, 494.42531641935193)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(488.8279443632788, 483.106197599402), (511.2174015486727, 493.9082512389207), (499.83197453343973, 517.5068686131575), (477.44251734804584, 506.7048149736388)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(520.7556670383254, 457.21206031176575), (543.1451242237192, 468.01411395128446), (531.7596972084863, 491.6127313255213), (509.3702400230925, 480.8106776860026)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(525.8350400615352, 433.5288442888085), (548.2244972469291, 444.3308979283272), (537.5418832047549, 466.47279221131146), (515.152426019361, 455.67073857179275)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(486.816749234142, 511.51432879845913), (509.2062064195359, 522.3163824379778), (497.8207794043029, 545.9149998122147), (475.43132221890903, 535.112946172696)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(588.3821032555503, 482.1006000348335), (610.7715604409441, 492.9026536743522), (599.3861334257111, 516.501271048589), (576.9966762403174, 505.69921740907034)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(614.2762405431865, 482.3519994259757), (636.6656977285803, 493.1540530654944), (625.2802707133474, 516.7526704397312), (602.8908135279536, 505.9506168002125)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(586.8737069086976, 510.5087312338908), (609.2631640940914, 521.3107848734095), (597.8777370788584, 544.9094022476463), (575.4882798934647, 534.1073486081276)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(613.5220423697602, 511.2629294073171), (635.911499555154, 522.0649830468358), (624.5260725399211, 545.6636004210726), (602.1366153545273, 534.8615467815539)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(448.8436669186652, 465.99459707363644), (464.87354783989673, 473.7283992874392), (457.0940780392828, 489.85293558752653), (441.06419711805125, 482.1191333737238)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(469.74982476717946, 501.000140026123), (485.779705688411, 508.73394223992574), (478.0002358877971, 524.8584785400132), (461.97035496656554, 517.1246763262103)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(515.5045139550416, 484.65917960188665), (531.5343948762732, 492.3929818156894), (523.7549250756592, 508.51751811577674), (507.7250441544277, 500.783715901974)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(533.8566695084148, 484.65917960188665), (549.8865504296464, 492.3929818156894), (542.1070806290325, 508.51751811577674), (526.0771997078009, 500.783715901974)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(551.957425670646, 484.9105789930287), (567.9873065918775, 492.64438120683144), (560.2078367912636, 508.7689175069188), (544.1779558700321, 501.03511529311606)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(513.4933188259047, 505.52532906668097), (529.5231997471362, 513.2591312804838), (521.7437299465223, 529.3836675805711), (505.71384902529076, 521.6498653667683)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(532.0968737704202, 505.0225302843966), (548.1267546916517, 512.7563324981994), (540.3472848910378, 528.8808687982868), (524.3174039698063, 521.1470665844839)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(550.7004287149356, 505.2739296755387), (566.7303096361671, 513.0077318893415), (558.9508398355532, 529.1322681894288), (542.9209589143217, 521.398465975626)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(512.2363218701944, 522.8718870554856), (528.2662027914259, 530.6056892692884), (520.486732990812, 546.7302255693758), (504.45685206958046, 538.9964233555729)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(530.3370780324253, 522.8718870554856), (546.3669589536569, 530.6056892692884), (538.587489153043, 546.7302255693758), (522.5576082318114, 538.9964233555729)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(491.8729711876842, 541.978240782285), (504.4201703278737, 548.0317827246269), (498.6205454273781, 560.0526870576641), (486.0733462871886, 553.9991451153222)]"
45,OBJ04750_PS3_K3A_NIA0314.png,"[(490.1340167123507, 554.4521824293537), (502.68121585254016, 560.5057243716956), (496.8815909520446, 572.5266287047328), (484.3343918118551, 566.473086762391)]"
46,OBJ04792_PS3_K3A_NIA0297.png,"[(476.74072380542736, 522.5948600474757), (549.9746769026898, 522.5948600474758), (549.9746769026898, 587.6965137894173), (476.7407238054273, 587.6965137894172)]"
46,OBJ04792_PS3_K3A_NIA0297.png,"[(504.48621572358115, 456.10135355396926), (556.6718646070717, 456.10135355396926), (556.6718646070717, 504.9384085852689), (504.4862157235811, 504.9384085852689)]"
47,OBJ04870_PS3_K3A_NIA0318.png,"[(190.4154818814169, 674.0389800931854), (203.6654818814169, 674.0389800931854), (203.6654818814169, 689.7264800931854), (190.4154818814169, 689.7264800931854)]"
47,OBJ04870_PS3_K3A_NIA0318.png,"[(190.7279818814169, 691.2264800931854), (203.9779818814169, 691.2264800931854), (203.9779818814169, 706.2889800931854), (190.7279818814169, 706.2889800931854)]"
47,OBJ04870_PS3_K3A_NIA0318.png,"[(655.5002104272387, 961.3053757818956), (669.6877104272387, 961.3053757818956), (669.6877104272387, 976.6803757818956), (655.5002104272387, 976.6803757818956)]"
47,OBJ04870_PS3_K3A_NIA0318.png,"[(655.1877104272387, 979.4303757818956), (669.3752104272387, 979.4303757818956), (669.3752104272387, 996.0553757818956), (655.1877104272387, 996.0553757818956)]"
